,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Weekend,Revenue,Month_Dec,Month_Feb,Month_June,Month_Mar,Month_May,Month_Nov,Month_Oct,Month_Sep,VisitorType_New_Visitor,VisitorType_Returning_Visitor,Browser_3,Browser_7,Browser_9,Browser_11,Browser_12,Browser_13,OperatingSystems_2,OperatingSystems_3,OperatingSystems_5,OperatingSystems_6,OperatingSystems_7,TrafficType_1,TrafficType_2,TrafficType_3,TrafficType_5,TrafficType_6,TrafficType_7,TrafficType_8,TrafficType_9,TrafficType_10,TrafficType_12,TrafficType_13,TrafficType_14,TrafficType_15,TrafficType_16,TrafficType_17,TrafficType_18,TrafficType_19,TrafficType_20
7183,1,3.7077467887557884,0,0.0,15,12.735130935540178,0.0,0.3341625363257347,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,0,0.0,0,0.0,11,14.754554110240099,0.5589226555043579,0.545910198462738,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,0,0.0,0,0.0,4,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,9,4.489566971852622,2,0.7982438626714184,28,15.391471638025543,0.0,0.3965335786477435,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,1,2.864167535956171,0,0.0,7,7.425945826293458,0.0,0.4781762498950185,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,2,2.186823424229344,0,0.0,38,16.57063331545372,0.5239158435925352,0.5810431958029936,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7189,3,3.629065282524492,0,0.0,10,12.200585065099615,0.3838519465665618,0.49314809595671033,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,0,0.0,0,0.0,13,12.384337200790316,0.0,0.4409301048745806,0.6860823924010844,0.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7191,0,0.0,0,0.0,6,7.108732179771199,0.4409301048745806,0.5492802716530588,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,7,4.076756405763219,0,0.0,5,8.937185317943992,0.0,0.41627660370093655,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7193,4,2.9328004893336255,0,0.0,18,12.60441562679017,0.0,0.4022122380556872,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,8,4.447520271378445,0,0.0,27,16.638350207599814,0.0,0.2678751189947771,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,3,3.7594258677501395,0,0.0,34,20.375596279597815,0.48569055172200315,0.5295519260532991,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7196,2,3.9067005536274975,0,0.0,13,10.987904048895638,0.4216846042343269,0.4216846042343269,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7197,9,4.206500007271324,2,0.8878485574828403,98,23.671915375829617,0.4945077199804102,0.5105566852121054,0.6858919716881692,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7198,2,2.963833124640798,4,0.8845096774178652,109,19.806363744442017,0.0,0.39597051268454736,0.6873151630578945,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7199,0,0.0,0,0.0,48,13.562045481179965,0.2335218088347641,0.49135207239971335,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,3,3.5494137999634203,0,0.0,59,19.681864174607988,0.4855362664093458,0.5205762103426393,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7201,2,2.0450660762476343,0,0.0,23,18.996488801112303,0.4373448295773112,0.4891382284129596,0.6798506894786783,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,2,2.3666193014910473,0,0.0,53,20.571983049934428,0.32518722046839216,0.5153870006571923,0.6618837445803334,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,8,3.6417252835312777,0,0.0,24,13.75244013921236,0.0,0.4514402257237171,0.6470551006334777,0.0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,1,3.1857560978437784,0,0.0,5,10.938605339997613,0.0,0.5064956830991268,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,0,0.0,1,0.0,26,14.904854448141403,0.5287618158966156,0.58263955252116,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7206,9,3.930632320263233,3,0.8999692690427392,96,25.071469239460402,0.41546514365912884,0.479270951192166,0.613836711541574,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7207,3,4.221208752036679,0,0.0,20,15.641511500179593,0.4486704437376187,0.48657043080419277,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,1,0.0,0,0.0,29,17.27876435038941,0.0,0.37491536692329575,0.685079420158914,0.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7209,0,0.0,7,0.9010334972920218,24,13.91551198203074,0.45330176598194544,0.4795879735639224,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7210,0,0.0,0,0.0,2,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,3,3.596104110331964,0,0.0,6,9.729869928964618,0.0,0.4781762498950185,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,0,0.0,0,0.0,5,11.656276347866818,0.709666820762555,0.7148474208829666,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7213,0,0.0,0,0.0,29,20.707153731968287,0.46041625688083304,0.5181706641049458,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214,1,2.1265397117116986,0,0.0,10,11.194785071483881,0.0,0.37491536692329575,0.6871775422839822,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,0,0.0,1,0.9005460333939636,77,19.585473099269617,0.4117994682657231,0.488601852276084,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,0,0.0,0,0.0,20,13.203983702269507,0.5253055608807534,0.5875158777411962,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7217,0,0.0,0,0.0,11,11.952986535463735,0.0,0.5589226555043579,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7218,0,0.0,0,0.0,66,17.79527888759272,0.2746401358265294,0.3341625363257347,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,4,4.284607864690063,0,0.0,33,16.475384058339298,0.0,0.4228181865180497,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,1,3.2866762172552804,0,0.0,9,16.62479818019379,0.0,0.5417530397602215,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7221,1,4.143793544947044,0,0.0,41,17.26880136941425,0.0,0.367097775255963,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7222,1,2.9716808885988737,2,0.8737247175013052,8,21.582460676711023,0.0,0.46704367651704687,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7223,4,2.984544390822017,0,0.0,2,4.656770583655872,0.0,0.49111861139209245,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7224,3,4.280895995574183,2,0.8979045760709597,60,20.507908334186457,0.4667559109173597,0.517220082765215,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,6,4.079257634490306,0,0.0,20,10.691410607255918,0.0,0.27295511724640337,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7226,11,4.254377231734529,0,0.0,20,12.20902974277366,0.0,0.43895275677211854,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,9,4.003110244793462,7,0.9010912302142231,37,15.983828469949657,0.2973762592732321,0.3775801036363735,0.6655736089911516,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7228,0,0.0,0,0.0,3,9.332626723732055,0.0,0.4409301048745806,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7229,7,3.0055108670530024,0,0.0,27,12.282365086297359,0.0,0.5135330443663286,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7230,4,3.171855996518477,0,0.0,3,4.857472457172084,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7231,0,0.0,0,0.0,13,16.880879030513128,0.0,0.5641471390400097,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7232,0,0.0,0,0.0,39,15.783958730208603,0.0,0.4183897927098733,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7233,5,4.212955961900531,0,0.0,17,12.251000295235652,0.0,0.3626736166240521,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,1,2.5399688893952095,0,0.0,22,14.708399359745272,0.39059030753010593,0.4368467139434357,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7235,18,4.06232109316253,2,0.8813526988352377,53,21.554756845756,0.0,0.3777559668872198,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,1,3.713276193402551,1,0.9019730856055073,55,24.783215254339265,0.3513877748486206,0.41015222040610694,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,0,0.0,0,0.0,13,9.552193358506987,0.0,0.43392765211260437,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7238,0,0.0,0,0.0,29,20.96561899435838,0.4008156356528533,0.46542195688313953,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7239,0,0.0,0,0.0,85,19.14414823994131,0.359731423976532,0.47529967562279657,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7240,13,4.456606714098891,0,0.0,146,22.182582700733,0.0,0.407118718068802,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7241,0,0.0,0,0.0,10,9.303582487926402,0.0,0.4716234119094051,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,0,0.0,0,0.0,16,15.12955084445292,0.0,0.3494135549132959,0.6848389625889724,0.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,2,3.1430569501996137,0,0.0,109,20.313173303163172,0.0,0.19217683028402555,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,1,2.3666193014910473,1,0.8795943994551497,3,4.857472457172084,0.0,0.5253055608807534,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7245,5,3.977730684894688,0,0.0,93,20.770476850630384,0.4247790587722098,0.4725007247884215,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7246,7,3.882996747614382,0,0.0,36,14.85578261224694,0.0,0.44636414558600257,0.6824273753686484,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7247,1,2.707558727793964,1,0.895249306182029,17,14.286828823561766,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,1,3.4021979756726024,0,0.0,22,14.823917814830692,0.0,0.34320700657668385,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7249,2,3.4453420152285306,0,0.0,11,14.00297548732529,0.0,0.3400286197189693,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7250,0,0.0,0,0.0,9,16.779434419272885,0.0,0.4065851356758079,0.6884970523717728,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7251,4,3.4961090378224786,0,0.0,4,5.948997350591313,0.0,0.49111861139209245,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7252,2,3.7556187650796757,0,0.0,17,14.431904482360352,0.0,0.4065851356758079,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7253,0,0.0,0,0.0,2,3.4899350162574,0.0,0.6309573444801932,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7254,2,3.729539223192916,0,0.0,11,12.616814823753534,0.0,0.43392765211260437,0.0,0.0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,0,0.0,0,0.0,6,8.685001979481646,0.4065851356758079,0.6000274326765647,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,3,3.008273963147436,0,0.0,16,9.743497829243143,0.0,0.43002946652707963,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,2,2.186823424229344,0,0.0,36,13.544358050467133,0.0,0.43577160753470884,0.6872384021830055,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,10,4.028979440643777,1,0.8452719952451286,29,11.479116135254383,0.0,0.4657015761265427,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,3,3.112820408577493,0,0.0,20,12.141797892533948,0.0,0.34320700657668385,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,2,3.836863910989531,0,0.0,25,19.56562238401214,0.43066467106187273,0.5550354713497483,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261,5,3.6965190846387816,0,0.0,20,13.514594737574503,0.48657043080419277,0.5389090327785448,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7262,0,0.0,0,0.0,39,18.378062300533518,0.40012812102372336,0.45907803305357914,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,3,4.4725927802295224,3,0.9006904513478096,23,17.993512088743817,0.560201667582303,0.602373652516431,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,2,3.9113023004581167,1,0.8775407779262165,22,14.640338035582792,0.3807307877431757,0.5143520796755041,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7265,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7267,4,4.223303240704546,0,0.0,22,14.64836164430098,0.32885566976214126,0.4017815977650492,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,3,4.4762692263299035,0,0.0,24,17.794083498191483,0.0,0.4065851356758079,0.0,0.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7269,0,0.0,0,0.0,12,11.879089340635993,0.42754358079979127,0.4528643554555434,0.6765912501645074,0.0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7270,7,3.850508303160667,0,0.0,9,10.851483942495914,0.0,0.49162129219294176,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,0,0.0,0,0.0,16,11.982248116516887,0.4781762498950185,0.5064956830991268,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,14,4.576721776997266,4,0.9004661328089438,61,21.49270832721892,0.3547081935833673,0.47627651964979895,0.684376939047057,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7273,2,1.759764401053552,0,0.0,37,13.776177562981067,0.40012812102372336,0.45962651888936407,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7274,1,2.0450660762476343,0,0.0,22,20.20255987230748,0.0,0.47664850054548275,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,0,0.0,0,0.0,2,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7276,0,0.0,0,0.0,1,0.0,0.7247796636776955,0.7247796636776955,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,1,0.0,0,0.0,7,7.651237756956024,0.5641471390400097,0.6480348905915427,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7278,0,0.0,0,0.0,14,12.007795632406363,0.0,0.4216846042343269,0.6875363648718306,0.0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,0,0.0,0,0.0,5,6.068346475140649,0.0,0.45730505192732634,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7280,7,3.8782247668222953,1,0.8971826790550577,34,18.478348394488727,0.4571840078144446,0.48922446451465457,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,2,4.029539104120026,4,0.8974247134465251,29,20.823698250350215,0.0,0.4752424307808355,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,6,3.3037179529134773,0,0.0,40,18.176195517118934,0.0,0.4687656677822,0.48890520647044144,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,5,3.8043191695529437,0,0.0,15,15.6232031200146,0.0,0.0,0.6881365859840728,0.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
